No.,Time,Source,Destination,Protocol,Length,Info
3708,28.317196,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3709,28.317265,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3710,28.317543,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3711,28.320008,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3712,28.320008,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3713,28.320152,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3714,28.321385,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3715,28.321385,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3716,28.321385,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3717,28.321737,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,958,Protected Payload (KP0)
3718,28.331298,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:81e::200e,TCP,86,1087  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM=1
3719,28.331758,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3720,28.340386,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,757,Protected Payload (KP0)
3721,28.341033,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,100,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3722,28.341944,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,780,Protected Payload (KP0)
3723,28.343061,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1286,Protected Payload (KP0)
3724,28.347416,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,939,Protected Payload (KP0)
3725,28.350842,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:81e::200e,QUIC,1292,"Initial, DCID=bd3ae0847a0d668e, PKN: 3, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PING, PADDING"
3726,28.35239,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,741,Protected Payload (KP0)
3727,28.352984,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,100,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3728,28.355461,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,782,Protected Payload (KP0)
3729,28.35692,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1286,Protected Payload (KP0)
3730,28.356999,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,939,Protected Payload (KP0)
3731,28.357864,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3732,28.360067,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3733,28.36283,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3734,28.36298,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3735,28.36692,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3736,28.367413,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,97,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3737,28.367426,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3738,28.367426,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,88,Protected Payload (KP0)
3739,28.367497,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3740,28.36755,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3741,28.370229,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3742,28.370297,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3743,28.375259,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3744,28.375336,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3745,28.379811,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3746,28.379908,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3747,28.380328,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3748,28.381292,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3749,28.381427,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3750,28.383131,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3751,28.383228,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3752,28.387162,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3753,28.38809,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3754,28.394837,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3755,28.401168,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3756,28.401223,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3757,28.408375,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3758,28.412766,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3759,28.412766,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3760,28.412766,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3761,28.412766,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3762,28.412766,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3763,28.412954,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3764,28.413289,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3765,28.413546,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,100,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3766,28.41445,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3767,28.41445,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3768,28.414552,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3769,28.414617,52.111.232.10,192.168.59.232,TCP,66,443  >  2265 [ACK] Seq=1 Ack=2 Win=2045 Len=0 SLE=1 SRE=2
3770,28.415446,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3771,28.415679,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3772,28.417508,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3773,28.417508,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3774,28.417508,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3775,28.417594,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3776,28.41999,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3777,28.420229,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3778,28.420252,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3779,28.423462,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3780,28.423559,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3781,28.434862,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3782,28.441437,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3783,28.441493,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3784,28.441941,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:81e::200e,QUIC,1292,"Initial, DCID=bd3ae0847a0d668e, PKN: 5, PADDING, PING, PING, PING, PING, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, PING, CRYPTO, PADDING, CRYPTO, PADDING, PING"
3785,28.445624,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3786,28.445624,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3787,28.445624,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3788,28.445624,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3789,28.445624,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3790,28.445829,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3791,28.446093,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3792,28.45013,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3793,28.45013,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3794,28.45013,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3795,28.450538,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3796,28.450538,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3797,28.450538,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3798,28.450645,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3799,28.450838,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3800,28.451955,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3801,28.452028,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3802,28.456623,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3803,28.456704,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3804,28.457204,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3805,28.460693,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3806,28.460776,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3807,28.461071,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3808,28.461123,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3809,28.4622,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,88,Protected Payload (KP0)
3810,28.474691,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3811,28.477387,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3812,28.480278,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3813,28.481493,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3814,28.487491,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3815,28.487491,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3816,28.487573,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3817,28.488667,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3818,28.489271,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3819,28.489271,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3820,28.489372,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3821,28.490865,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3822,28.490865,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3823,28.490865,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3824,28.490974,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3825,28.491592,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3826,28.491592,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3827,28.491592,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3828,28.491719,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3829,28.492117,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3830,28.492425,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3831,28.495196,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3832,28.495294,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3833,28.495794,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,101,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3834,28.496924,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3835,28.497041,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3836,28.500151,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3837,28.500332,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3838,28.505551,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3839,28.506959,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3840,28.507213,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3841,28.510837,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3842,28.51208,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3843,28.512236,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3844,28.515167,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3845,28.516244,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3846,28.518091,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3847,28.52112,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3848,28.521775,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,2404:6800:4009:809::200e,QUIC,96,"Protected Payload (KP0), DCID=f46ab9e01c9b06e4"
3849,28.522178,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3850,28.525363,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3851,28.527546,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3852,28.527546,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3853,28.527546,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,1292,Protected Payload (KP0)
3854,28.527632,2404:6800:4009:809::200e,2401:4900:5607:5efe:85e2:a0ed:cd6:d7c0,QUIC,193,Protected Payload (KP0)
